日期,活动名,玩家,桌号,胜负,时长
2026-03-13,狼人杀之夜,玩家018,1,平,34
2026-03-13,狼人杀之夜,玩家010,1,负,34
2026-03-13,狼人杀之夜,玩家017,1,胜,34
2026-03-13,狼人杀之夜,玩家007,1,胜,34
2026-03-13,狼人杀之夜,玩家030,1,负,34
2026-03-13,狼人杀之夜,玩家012,1,胜,34
2026-03-13,狼人杀之夜,玩家017,1,负,99
2026-03-13,狼人杀之夜,玩家023,1,负,99
2026-03-13,狼人杀之夜,玩家030,1,胜,99
2026-03-13,狼人杀之夜,玩家018,1,胜,99
2026-03-13,狼人杀之夜,玩家040,1,胜,99
2026-03-13,狼人杀之夜,玩家038,1,胜,99
2026-03-13,狼人杀之夜,玩家026,1,平,99
2026-03-13,狼人杀之夜,玩家034,5,胜,34
2026-03-13,狼人杀之夜,玩家006,5,胜,34
2026-03-13,狼人杀之夜,玩家047,5,平,34
2026-03-13,狼人杀之夜,玩家012,5,负,34
2026-03-13,狼人杀之夜,玩家038,5,负,34
2026-03-13,狼人杀之夜,玩家013,5,平,34
2026-03-13,狼人杀之夜,玩家038,4,胜,58
2026-03-13,狼人杀之夜,玩家017,4,胜,58
2026-03-13,狼人杀之夜,玩家030,4,胜,58
2026-03-13,狼人杀之夜,玩家006,4,胜,58
2026-03-13,狼人杀之夜,玩家024,4,胜,58
2026-03-13,狼人杀之夜,玩家016,4,胜,58
2026-03-13,狼人杀之夜,玩家023,4,胜,58
2026-03-13,狼人杀之夜,玩家013,4,平,58
2026-03-13,狼人杀之夜,玩家013,2,胜,103
2026-03-13,狼人杀之夜,玩家038,2,负,103
2026-03-13,狼人杀之夜,玩家023,2,平,103
2026-03-13,狼人杀之夜,玩家049,2,平,103
2026-03-13,深夜桌游局,玩家035,1,胜,41
2026-03-13,深夜桌游局,玩家034,1,平,41
2026-03-13,深夜桌游局,玩家014,1,平,41
2026-03-13,深夜桌游局,玩家015,1,负,41
2026-03-13,深夜桌游局,玩家042,1,负,41
2026-03-13,深夜桌游局,玩家022,1,负,41
2026-03-13,深夜桌游局,玩家014,1,胜,21
2026-03-13,深夜桌游局,玩家015,1,平,21
2026-03-13,深夜桌游局,玩家034,1,平,21
2026-03-13,深夜桌游局,玩家031,1,负,21
2026-03-13,深夜桌游局,玩家039,1,负,21
2026-03-13,深夜桌游局,玩家042,1,负,21
2026-03-13,深夜桌游局,玩家003,1,平,21
2026-03-13,深夜桌游局,玩家031,5,负,106
2026-03-13,深夜桌游局,玩家022,5,胜,106
2026-03-13,深夜桌游局,玩家014,5,平,106
2026-03-13,深夜桌游局,玩家015,5,胜,106
2026-03-13,深夜桌游局,玩家035,5,平,106
2026-03-13,深夜桌游局,玩家048,5,胜,106
2026-03-13,深夜桌游局,玩家012,5,负,106
2026-03-13,深夜桌游局,玩家018,5,平,106
2026-03-14,节日特别场,玩家023,5,平,83
2026-03-14,节日特别场,玩家004,5,平,83
2026-03-14,节日特别场,玩家007,5,负,83
2026-03-14,节日特别场,玩家033,5,负,83
2026-03-14,节日特别场,玩家048,4,负,64
2026-03-14,节日特别场,玩家023,4,胜,64
2026-03-14,节日特别场,玩家028,4,平,64
2026-03-14,节日特别场,玩家004,4,胜,64
2026-03-14,节日特别场,玩家007,5,平,106
2026-03-14,节日特别场,玩家004,5,平,106
2026-03-14,节日特别场,玩家048,5,负,106
2026-03-14,节日特别场,玩家028,5,负,106
2026-03-14,节日特别场,玩家023,5,胜,106
2026-03-14,节日特别场,玩家033,5,平,106
2026-03-14,节日特别场,玩家028,2,平,40
2026-03-14,节日特别场,玩家033,2,负,40
2026-03-14,节日特别场,玩家004,2,胜,40
2026-03-14,节日特别场,玩家007,2,负,40
2026-03-14,节日特别场,玩家023,2,负,40
2026-03-14,节日特别场,玩家048,2,负,40
2026-03-15,狼人杀之夜,玩家021,2,胜,84
2026-03-15,狼人杀之夜,玩家050,2,胜,84
2026-03-15,狼人杀之夜,玩家029,2,负,84
2026-03-15,狼人杀之夜,玩家018,2,负,84
2026-03-15,狼人杀之夜,玩家040,2,胜,84
2026-03-15,狼人杀之夜,玩家025,2,平,84
2026-03-15,狼人杀之夜,玩家002,2,胜,84
2026-03-15,狼人杀之夜,玩家036,2,胜,84
2026-03-15,狼人杀之夜,玩家019,5,胜,118
2026-03-15,狼人杀之夜,玩家018,5,平,118
2026-03-15,狼人杀之夜,玩家029,5,负,118
2026-03-15,狼人杀之夜,玩家012,5,胜,118
2026-03-15,狼人杀之夜,玩家040,5,平,118
2026-03-15,狼人杀之夜,玩家041,5,胜,91
2026-03-15,狼人杀之夜,玩家028,5,平,91
2026-03-15,狼人杀之夜,玩家050,5,胜,91
2026-03-15,狼人杀之夜,玩家015,5,胜,91
2026-03-15,狼人杀之夜,玩家012,5,平,91
2026-03-15,狼人杀之夜,玩家021,5,胜,91
2026-03-15,狼人杀之夜,玩家025,5,胜,91
2026-03-15,狼人杀之夜,玩家036,5,负,91
2026-03-16,狼人杀之夜,玩家033,3,胜,35
2026-03-16,狼人杀之夜,玩家044,3,负,35
2026-03-16,狼人杀之夜,玩家009,3,负,35
2026-03-16,狼人杀之夜,玩家006,3,胜,35
2026-03-16,狼人杀之夜,玩家029,3,胜,35
2026-03-16,狼人杀之夜,玩家002,3,负,35
2026-03-16,狼人杀之夜,玩家027,3,负,35
2026-03-16,狼人杀之夜,玩家006,3,平,39
2026-03-16,狼人杀之夜,玩家009,3,负,39
2026-03-16,狼人杀之夜,玩家028,3,胜,39
2026-03-16,狼人杀之夜,玩家029,3,胜,39
2026-03-16,狼人杀之夜,玩家036,3,负,39
2026-03-16,狼人杀之夜,玩家002,3,负,39
2026-03-16,狼人杀之夜,玩家033,3,负,39
2026-03-16,狼人杀之夜,玩家050,3,负,39
2026-03-16,狼人杀之夜,玩家007,5,负,63
2026-03-16,狼人杀之夜,玩家044,5,负,63
2026-03-16,狼人杀之夜,玩家006,5,胜,63
2026-03-16,狼人杀之夜,玩家002,5,负,63
2026-03-16,狼人杀之夜,玩家009,5,胜,63
2026-03-16,狼人杀之夜,玩家033,5,负,63
2026-03-17,三国杀争霸,玩家047,2,平,112
2026-03-17,三国杀争霸,玩家034,2,负,112
2026-03-17,三国杀争霸,玩家016,2,负,112
2026-03-17,三国杀争霸,玩家036,2,胜,112
2026-03-17,三国杀争霸,玩家037,2,负,112
2026-03-17,三国杀争霸,玩家011,2,平,112
2026-03-17,三国杀争霸,玩家011,5,平,89
2026-03-17,三国杀争霸,玩家037,5,平,89
2026-03-17,三国杀争霸,玩家034,5,平,89
2026-03-17,三国杀争霸,玩家016,5,负,89
2026-03-17,三国杀争霸,玩家047,5,平,89
2026-03-18,策略桌游会,玩家024,4,平,112
2026-03-18,策略桌游会,玩家011,4,平,112
2026-03-18,策略桌游会,玩家005,4,胜,112
2026-03-18,策略桌游会,玩家017,4,平,112
2026-03-18,策略桌游会,玩家020,4,平,112
2026-03-18,策略桌游会,玩家011,3,胜,101
2026-03-18,策略桌游会,玩家009,3,胜,101
2026-03-18,策略桌游会,玩家024,3,胜,101
2026-03-18,策略桌游会,玩家017,3,平,101
2026-03-18,策略桌游会,玩家032,3,平,101
2026-03-18,策略桌游会,玩家024,3,负,27
2026-03-18,策略桌游会,玩家013,3,负,27
2026-03-18,策略桌游会,玩家009,3,平,27
2026-03-18,策略桌游会,玩家028,3,平,27
2026-03-18,策略桌游会,玩家016,3,负,27
2026-03-18,策略桌游会,玩家028,1,负,78
2026-03-18,策略桌游会,玩家030,1,胜,78
2026-03-18,策略桌游会,玩家024,1,平,78
2026-03-18,策略桌游会,玩家010,1,平,78
2026-03-19,深夜桌游局,玩家032,5,胜,51
2026-03-19,深夜桌游局,玩家016,5,负,51
2026-03-19,深夜桌游局,玩家037,5,平,51
2026-03-19,深夜桌游局,玩家024,5,平,51
2026-03-19,深夜桌游局,玩家041,5,胜,51
2026-03-19,深夜桌游局,玩家021,5,负,51
2026-03-19,深夜桌游局,玩家026,5,负,51
2026-03-19,深夜桌游局,玩家008,5,胜,51
2026-03-19,深夜桌游局,玩家021,2,负,47
2026-03-19,深夜桌游局,玩家045,2,胜,47
2026-03-19,深夜桌游局,玩家008,2,负,47
2026-03-19,深夜桌游局,玩家048,2,平,47
2026-03-19,深夜桌游局,玩家046,2,平,47
2026-03-19,深夜桌游局,玩家041,2,负,47
2026-03-19,深夜桌游局,玩家032,2,平,47
2026-03-19,深夜桌游局,玩家046,5,平,82
2026-03-19,深夜桌游局,玩家021,5,负,82
2026-03-19,深夜桌游局,玩家037,5,胜,82
2026-03-19,深夜桌游局,玩家026,5,胜,82
2026-03-19,深夜桌游局,玩家025,5,平,82
2026-03-19,深夜桌游局,玩家008,5,胜,82
2026-03-19,深夜桌游局,玩家032,5,负,82
2026-03-19,深夜桌游局,玩家016,5,平,82
2026-03-19,深夜桌游局,玩家008,4,负,78
2026-03-19,深夜桌游局,玩家018,4,胜,78
2026-03-19,深夜桌游局,玩家046,4,平,78
2026-03-19,深夜桌游局,玩家045,4,胜,78
2026-03-19,深夜桌游局,玩家032,4,平,78
2026-03-19,深夜桌游局,玩家026,3,平,67
2026-03-19,深夜桌游局,玩家021,3,负,67
2026-03-19,深夜桌游局,玩家045,3,胜,67
2026-03-19,深夜桌游局,玩家024,3,平,67
2026-03-19,深夜桌游局,玩家016,2,负,57
2026-03-19,深夜桌游局,玩家037,2,胜,57
2026-03-19,深夜桌游局,玩家046,2,胜,57
2026-03-19,深夜桌游局,玩家008,2,胜,57
2026-03-20,周末欢乐局,玩家043,4,负,114
2026-03-20,周末欢乐局,玩家016,4,胜,114
2026-03-20,周末欢乐局,玩家020,4,胜,114
2026-03-20,周末欢乐局,玩家010,4,平,114
2026-03-20,周末欢乐局,玩家041,3,平,59
2026-03-20,周末欢乐局,玩家017,3,负,59
2026-03-20,周末欢乐局,玩家028,3,负,59
2026-03-20,周末欢乐局,玩家043,3,负,59
2026-03-20,周末欢乐局,玩家016,4,负,113
2026-03-20,周末欢乐局,玩家028,4,胜,113
2026-03-20,周末欢乐局,玩家020,4,平,113
2026-03-20,周末欢乐局,玩家043,4,平,113
2026-03-20,周末欢乐局,玩家017,4,平,113
2026-03-20,周末欢乐局,玩家010,4,负,113
2026-03-20,周末欢乐局,玩家025,4,负,113
2026-03-20,周末欢乐局,玩家041,4,胜,113
2026-03-20,周末欢乐局,玩家041,4,胜,110
2026-03-20,周末欢乐局,玩家010,4,平,110
2026-03-20,周末欢乐局,玩家017,4,平,110
2026-03-20,周末欢乐局,玩家016,4,平,110
2026-03-20,周末欢乐局,玩家025,4,负,110
2026-03-20,周末欢乐局,玩家028,4,平,110
2026-03-20,周末欢乐局,玩家020,1,胜,84
2026-03-20,周末欢乐局,玩家025,1,胜,84
2026-03-20,周末欢乐局,玩家043,1,平,84
2026-03-20,周末欢乐局,玩家010,1,平,84
2026-03-20,周末欢乐局,玩家041,1,胜,84
2026-03-20,周末欢乐局,玩家016,1,胜,84
2026-03-20,周末欢乐局,玩家017,1,负,84
2026-03-20,周末欢乐局,玩家028,1,胜,84
2026-03-20,周末欢乐局,玩家025,2,负,22
2026-03-20,周末欢乐局,玩家041,2,负,22
2026-03-20,周末欢乐局,玩家043,2,胜,22
2026-03-20,周末欢乐局,玩家010,2,负,22
2026-03-20,周末欢乐局,玩家016,2,胜,22
2026-03-20,周末欢乐局,玩家020,2,平,22
2026-03-20,周末欢乐局,玩家028,2,负,22
2026-03-20,周末欢乐局,玩家017,2,负,22
2026-03-21,新手教学日,玩家045,1,负,43
2026-03-21,新手教学日,玩家039,1,胜,43
2026-03-21,新手教学日,玩家050,1,胜,43
2026-03-21,新手教学日,玩家024,1,负,43
2026-03-21,新手教学日,玩家003,4,负,27
2026-03-21,新手教学日,玩家023,4,负,27
2026-03-21,新手教学日,玩家024,4,胜,27
2026-03-21,新手教学日,玩家035,4,负,27
2026-03-21,新手教学日,玩家011,4,胜,27
2026-03-21,新手教学日,玩家007,4,平,50
2026-03-21,新手教学日,玩家049,4,平,50
2026-03-21,新手教学日,玩家037,4,胜,50
2026-03-21,新手教学日,玩家003,4,负,50
2026-03-21,新手教学日,玩家035,4,平,50
2026-03-21,新手教学日,玩家045,4,平,50
2026-03-21,新手教学日,玩家007,4,负,90
2026-03-21,新手教学日,玩家003,4,胜,90
2026-03-21,新手教学日,玩家039,4,负,90
2026-03-21,新手教学日,玩家006,4,胜,90
2026-03-21,深夜桌游局,玩家019,2,平,51
2026-03-21,深夜桌游局,玩家008,2,平,51
2026-03-21,深夜桌游局,玩家006,2,胜,51
2026-03-21,深夜桌游局,玩家023,2,负,51
2026-03-21,深夜桌游局,玩家008,5,胜,89
2026-03-21,深夜桌游局,玩家023,5,胜,89
2026-03-21,深夜桌游局,玩家027,5,平,89
2026-03-21,深夜桌游局,玩家019,5,负,89
2026-03-21,深夜桌游局,玩家002,5,平,89
2026-03-21,深夜桌游局,玩家006,5,负,89
2026-03-21,深夜桌游局,玩家007,5,胜,89
2026-03-21,深夜桌游局,玩家019,1,负,96
2026-03-21,深夜桌游局,玩家027,1,平,96
2026-03-21,深夜桌游局,玩家002,1,负,96
2026-03-21,深夜桌游局,玩家023,1,负,96
2026-03-21,深夜桌游局,玩家008,1,平,96
2026-03-21,深夜桌游局,玩家006,1,胜,96
2026-03-21,深夜桌游局,玩家031,1,平,96
2026-03-21,深夜桌游局,玩家023,5,负,31
2026-03-21,深夜桌游局,玩家002,5,平,31
2026-03-21,深夜桌游局,玩家027,5,胜,31
2026-03-21,深夜桌游局,玩家019,5,胜,31
2026-03-21,深夜桌游局,玩家008,5,平,31
2026-03-21,深夜桌游局,玩家006,5,平,31
2026-03-21,深夜桌游局,玩家007,3,平,116
2026-03-21,深夜桌游局,玩家019,3,负,116
2026-03-21,深夜桌游局,玩家006,3,负,116
2026-03-21,深夜桌游局,玩家031,3,胜,116
2026-03-21,深夜桌游局,玩家027,3,平,116
2026-03-21,深夜桌游局,玩家008,3,负,116
2026-03-21,深夜桌游局,玩家002,3,负,116
2026-03-22,节日特别场,玩家048,4,平,21
2026-03-22,节日特别场,玩家031,4,胜,21
2026-03-22,节日特别场,玩家002,4,负,21
2026-03-22,节日特别场,玩家029,4,平,21
2026-03-22,节日特别场,玩家008,4,平,21
2026-03-22,节日特别场,玩家049,4,平,21
2026-03-22,节日特别场,玩家005,4,负,21
2026-03-22,节日特别场,玩家003,4,负,21
2026-03-22,节日特别场,玩家022,5,胜,88
2026-03-22,节日特别场,玩家008,5,平,88
2026-03-22,节日特别场,玩家049,5,负,88
2026-03-22,节日特别场,玩家007,5,平,88
2026-03-22,节日特别场,玩家049,1,平,118
2026-03-22,节日特别场,玩家021,1,胜,118
2026-03-22,节日特别场,玩家003,1,胜,118
2026-03-22,节日特别场,玩家048,1,负,118
2026-03-22,节日特别场,玩家011,1,负,118
2026-03-22,节日特别场,玩家029,1,胜,118
2026-03-23,新手教学日,玩家048,1,平,31
2026-03-23,新手教学日,玩家040,1,平,31
2026-03-23,新手教学日,玩家013,1,负,31
2026-03-23,新手教学日,玩家029,1,平,31
2026-03-23,新手教学日,玩家029,2,平,83
2026-03-23,新手教学日,玩家040,2,平,83
2026-03-23,新手教学日,玩家048,2,平,83
2026-03-23,新手教学日,玩家013,2,胜,83
2026-03-23,新手教学日,玩家029,1,平,41
2026-03-23,新手教学日,玩家048,1,胜,41
2026-03-23,新手教学日,玩家040,1,平,41
2026-03-23,新手教学日,玩家013,1,平,41
2026-03-23,新手教学日,玩家040,5,负,36
2026-03-23,新手教学日,玩家048,5,平,36
2026-03-23,新手教学日,玩家013,5,胜,36
2026-03-23,新手教学日,玩家029,5,平,36
2026-03-23,新手教学日,玩家048,3,负,20
2026-03-23,新手教学日,玩家013,3,平,20
2026-03-23,新手教学日,玩家040,3,平,20
2026-03-23,新手教学日,玩家029,3,平,20
2026-03-23,家庭桌游日,玩家035,3,平,66
2026-03-23,家庭桌游日,玩家037,3,胜,66
2026-03-23,家庭桌游日,玩家018,3,平,66
2026-03-23,家庭桌游日,玩家007,3,胜,66
2026-03-23,家庭桌游日,玩家024,3,胜,66
2026-03-23,家庭桌游日,玩家005,3,负,66
2026-03-23,家庭桌游日,玩家021,3,负,66
2026-03-23,家庭桌游日,玩家007,5,胜,114
2026-03-23,家庭桌游日,玩家014,5,平,114
2026-03-23,家庭桌游日,玩家035,5,负,114
2026-03-23,家庭桌游日,玩家018,5,胜,114
2026-03-23,家庭桌游日,玩家046,5,胜,114
2026-03-23,家庭桌游日,玩家024,5,胜,114
2026-03-23,家庭桌游日,玩家037,5,胜,114
2026-03-24,新手教学日,玩家048,3,平,23
2026-03-24,新手教学日,玩家038,3,平,23
2026-03-24,新手教学日,玩家020,3,负,23
2026-03-24,新手教学日,玩家012,3,负,23
2026-03-24,新手教学日,玩家043,2,平,62
2026-03-24,新手教学日,玩家048,2,胜,62
2026-03-24,新手教学日,玩家040,2,胜,62
2026-03-24,新手教学日,玩家038,2,平,62
2026-03-24,新手教学日,玩家048,5,负,24
2026-03-24,新手教学日,玩家006,5,负,24
2026-03-24,新手教学日,玩家020,5,平,24
2026-03-24,新手教学日,玩家050,5,胜,24
2026-03-24,新手教学日,玩家008,5,胜,24
2026-03-24,新手教学日,玩家009,5,胜,24
2026-03-24,新手教学日,玩家038,5,负,24
2026-03-24,新手教学日,玩家049,1,负,26
2026-03-24,新手教学日,玩家008,1,负,26
2026-03-24,新手教学日,玩家016,1,负,26
2026-03-24,新手教学日,玩家006,1,胜,26
2026-03-24,新手教学日,玩家038,1,平,26
2026-03-24,新手教学日,玩家045,1,负,26
2026-03-24,三国杀争霸,玩家032,5,平,78
2026-03-24,三国杀争霸,玩家004,5,负,78
2026-03-24,三国杀争霸,玩家012,5,平,78
2026-03-24,三国杀争霸,玩家040,5,胜,78
2026-03-24,三国杀争霸,玩家029,5,胜,78
2026-03-24,三国杀争霸,玩家023,5,胜,78
2026-03-24,三国杀争霸,玩家019,5,胜,78
2026-03-24,三国杀争霸,玩家021,5,平,78
2026-03-24,三国杀争霸,玩家012,1,平,112
2026-03-24,三国杀争霸,玩家009,1,负,112
2026-03-24,三国杀争霸,玩家029,1,胜,112
2026-03-24,三国杀争霸,玩家021,1,胜,112
2026-03-24,三国杀争霸,玩家004,1,胜,112
2026-03-24,三国杀争霸,玩家040,1,胜,112
2026-03-24,三国杀争霸,玩家019,1,胜,112
2026-03-24,三国杀争霸,玩家023,1,胜,112
2026-03-24,三国杀争霸,玩家040,3,平,59
2026-03-24,三国杀争霸,玩家029,3,负,59
2026-03-24,三国杀争霸,玩家009,3,负,59
2026-03-24,三国杀争霸,玩家021,3,负,59
2026-03-24,三国杀争霸,玩家004,3,胜,59
2026-03-24,三国杀争霸,玩家019,3,平,59
2026-03-24,三国杀争霸,玩家032,3,平,59
2026-03-24,三国杀争霸,玩家012,3,平,59
2026-03-25,卡牌对战赛,玩家030,1,胜,45
2026-03-25,卡牌对战赛,玩家047,1,平,45
2026-03-25,卡牌对战赛,玩家046,1,胜,45
2026-03-25,卡牌对战赛,玩家035,1,胜,45
2026-03-25,卡牌对战赛,玩家006,1,负,45
2026-03-25,卡牌对战赛,玩家041,2,负,33
2026-03-25,卡牌对战赛,玩家003,2,胜,33
2026-03-25,卡牌对战赛,玩家047,2,负,33
2026-03-25,卡牌对战赛,玩家019,2,胜,33
2026-03-25,卡牌对战赛,玩家037,2,胜,33
2026-03-25,卡牌对战赛,玩家006,2,平,33
2026-03-25,卡牌对战赛,玩家029,2,胜,33
2026-03-25,卡牌对战赛,玩家037,2,负,46
2026-03-25,卡牌对战赛,玩家002,2,胜,46
2026-03-25,卡牌对战赛,玩家049,2,胜,46
2026-03-25,卡牌对战赛,玩家003,2,负,46
2026-03-25,卡牌对战赛,玩家042,2,胜,46
2026-03-25,卡牌对战赛,玩家018,2,胜,46
2026-03-25,卡牌对战赛,玩家008,2,负,46
2026-03-26,卡牌对战赛,玩家045,5,平,100
2026-03-26,卡牌对战赛,玩家011,5,负,100
2026-03-26,卡牌对战赛,玩家004,5,胜,100
2026-03-26,卡牌对战赛,玩家038,5,胜,100
2026-03-26,卡牌对战赛,玩家011,2,胜,112
2026-03-26,卡牌对战赛,玩家023,2,负,112
2026-03-26,卡牌对战赛,玩家041,2,平,112
2026-03-26,卡牌对战赛,玩家004,2,胜,112
2026-03-26,卡牌对战赛,玩家045,2,胜,112
2026-03-26,节日特别场,玩家005,1,胜,103
2026-03-26,节日特别场,玩家018,1,负,103
2026-03-26,节日特别场,玩家010,1,胜,103
2026-03-26,节日特别场,玩家048,1,负,103
2026-03-26,节日特别场,玩家025,1,负,103
2026-03-26,节日特别场,玩家026,2,胜,28
2026-03-26,节日特别场,玩家027,2,胜,28
2026-03-26,节日特别场,玩家032,2,胜,28
2026-03-26,节日特别场,玩家047,2,胜,28
2026-03-26,节日特别场,玩家024,2,胜,28
2026-03-26,节日特别场,玩家001,2,平,28
2026-03-26,节日特别场,玩家006,4,胜,95
2026-03-26,节日特别场,玩家047,4,平,95
2026-03-26,节日特别场,玩家029,4,负,95
2026-03-26,节日特别场,玩家037,4,胜,95
2026-03-26,节日特别场,玩家033,4,负,95
2026-03-26,节日特别场,玩家046,4,胜,95
2026-03-27,狼人杀之夜,玩家028,3,胜,113
2026-03-27,狼人杀之夜,玩家008,3,负,113
2026-03-27,狼人杀之夜,玩家011,3,平,113
2026-03-27,狼人杀之夜,玩家002,3,平,113
2026-03-27,狼人杀之夜,玩家003,3,胜,113
2026-03-27,狼人杀之夜,玩家030,2,平,61
2026-03-27,狼人杀之夜,玩家001,2,负,61
2026-03-27,狼人杀之夜,玩家029,2,平,61
2026-03-27,狼人杀之夜,玩家008,2,平,61
2026-03-27,狼人杀之夜,玩家041,2,负,61
2026-03-27,狼人杀之夜,玩家002,2,平,61
2026-03-27,狼人杀之夜,玩家050,2,负,61
2026-03-27,狼人杀之夜,玩家049,2,负,61
2026-03-27,三国杀争霸,玩家038,5,负,50
2026-03-27,三国杀争霸,玩家009,5,胜,50
2026-03-27,三国杀争霸,玩家028,5,负,50
2026-03-27,三国杀争霸,玩家046,5,负,50
2026-03-27,三国杀争霸,玩家042,5,负,50
2026-03-27,三国杀争霸,玩家014,5,平,50
2026-03-27,三国杀争霸,玩家031,5,胜,50
2026-03-27,三国杀争霸,玩家005,3,负,86
2026-03-27,三国杀争霸,玩家042,3,胜,86
2026-03-27,三国杀争霸,玩家006,3,平,86
2026-03-27,三国杀争霸,玩家009,3,胜,86
2026-03-27,三国杀争霸,玩家038,3,负,86
2026-03-27,三国杀争霸,玩家046,3,平,86
2026-03-27,三国杀争霸,玩家014,5,负,83
2026-03-27,三国杀争霸,玩家031,5,负,83
2026-03-27,三国杀争霸,玩家009,5,负,83
2026-03-27,三国杀争霸,玩家038,5,胜,83
2026-03-27,三国杀争霸,玩家046,5,胜,83
2026-03-27,三国杀争霸,玩家006,5,负,83
2026-03-27,三国杀争霸,玩家038,2,平,85
2026-03-27,三国杀争霸,玩家042,2,平,85
2026-03-27,三国杀争霸,玩家001,2,胜,85
2026-03-27,三国杀争霸,玩家009,2,负,85
2026-03-27,三国杀争霸,玩家006,2,胜,85
2026-03-27,三国杀争霸,玩家007,2,胜,85
2026-03-28,卡牌对战赛,玩家025,1,负,62
2026-03-28,卡牌对战赛,玩家009,1,负,62
2026-03-28,卡牌对战赛,玩家007,1,平,62
2026-03-28,卡牌对战赛,玩家021,1,平,62
2026-03-28,卡牌对战赛,玩家006,1,负,62
2026-03-28,卡牌对战赛,玩家020,1,胜,62
2026-03-28,卡牌对战赛,玩家009,5,负,64
2026-03-28,卡牌对战赛,玩家048,5,负,64
2026-03-28,卡牌对战赛,玩家025,5,平,64
2026-03-28,卡牌对战赛,玩家050,5,平,64
2026-03-28,卡牌对战赛,玩家047,5,胜,64
2026-03-29,三国杀争霸,玩家021,5,负,46
2026-03-29,三国杀争霸,玩家008,5,胜,46
2026-03-29,三国杀争霸,玩家014,5,平,46
2026-03-29,三国杀争霸,玩家028,5,平,46
2026-03-29,三国杀争霸,玩家049,5,平,46
2026-03-29,三国杀争霸,玩家023,4,负,46
2026-03-29,三国杀争霸,玩家029,4,负,46
2026-03-29,三国杀争霸,玩家007,4,平,46
2026-03-29,三国杀争霸,玩家049,4,胜,46
2026-03-29,三国杀争霸,玩家014,4,负,46
2026-03-29,三国杀争霸,玩家009,4,胜,46
2026-03-29,三国杀争霸,玩家028,4,平,46
2026-03-29,三国杀争霸,玩家040,2,负,48
2026-03-29,三国杀争霸,玩家018,2,负,48
2026-03-29,三国杀争霸,玩家021,2,平,48
2026-03-29,三国杀争霸,玩家023,2,负,48
2026-03-29,三国杀争霸,玩家007,2,平,48
2026-03-29,三国杀争霸,玩家016,2,平,48
2026-03-29,三国杀争霸,玩家040,3,平,92
2026-03-29,三国杀争霸,玩家044,3,平,92
2026-03-29,三国杀争霸,玩家016,3,平,92
2026-03-29,三国杀争霸,玩家029,3,平,92
2026-03-29,三国杀争霸,玩家049,3,负,92
2026-03-29,三国杀争霸,玩家007,3,负,92
2026-03-29,三国杀争霸,玩家029,2,平,77
2026-03-29,三国杀争霸,玩家021,2,负,77
2026-03-29,三国杀争霸,玩家014,2,胜,77
2026-03-29,三国杀争霸,玩家008,2,胜,77
2026-03-29,三国杀争霸,玩家044,2,胜,77
2026-03-29,三国杀争霸,玩家007,2,平,77
2026-03-29,三国杀争霸,玩家025,2,平,77
2026-03-29,新手教学日,玩家046,1,负,49
2026-03-29,新手教学日,玩家025,1,平,49
2026-03-29,新手教学日,玩家039,1,平,49
2026-03-29,新手教学日,玩家005,1,胜,49
2026-03-29,新手教学日,玩家008,1,负,49
2026-03-29,新手教学日,玩家044,1,胜,49
2026-03-29,新手教学日,玩家041,1,负,49
2026-03-29,新手教学日,玩家032,1,平,49
2026-03-29,新手教学日,玩家021,1,平,36
2026-03-29,新手教学日,玩家037,1,负,36
2026-03-29,新手教学日,玩家050,1,负,36
2026-03-29,新手教学日,玩家039,1,平,36
2026-03-29,新手教学日,玩家008,1,胜,36
2026-03-29,新手教学日,玩家041,4,平,110
2026-03-29,新手教学日,玩家005,4,负,110
2026-03-29,新手教学日,玩家024,4,胜,110
2026-03-29,新手教学日,玩家037,4,平,110
2026-03-29,新手教学日,玩家046,4,平,110
2026-03-30,新手教学日,玩家035,5,胜,77
2026-03-30,新手教学日,玩家020,5,负,77
2026-03-30,新手教学日,玩家006,5,平,77
2026-03-30,新手教学日,玩家018,5,胜,77
2026-03-30,新手教学日,玩家014,5,平,77
2026-03-30,新手教学日,玩家035,3,负,102
2026-03-30,新手教学日,玩家049,3,负,102
2026-03-30,新手教学日,玩家010,3,平,102
2026-03-30,新手教学日,玩家033,3,平,102
2026-03-30,新手教学日,玩家018,3,负,102
2026-03-30,新手教学日,玩家020,3,负,102
2026-03-30,新手教学日,玩家014,3,平,102
2026-03-30,新手教学日,玩家006,3,胜,102
2026-03-30,新手教学日,玩家020,4,平,69
2026-03-30,新手教学日,玩家033,4,胜,69
2026-03-30,新手教学日,玩家014,4,平,69
2026-03-30,新手教学日,玩家049,4,平,69
2026-03-30,新手教学日,玩家010,4,胜,69
2026-03-30,新手教学日,玩家049,4,平,100
2026-03-30,新手教学日,玩家010,4,负,100
2026-03-30,新手教学日,玩家006,4,平,100
2026-03-30,新手教学日,玩家020,4,胜,100
2026-03-31,桌游嘉年华,玩家012,4,负,118
2026-03-31,桌游嘉年华,玩家028,4,负,118
2026-03-31,桌游嘉年华,玩家039,4,负,118
2026-03-31,桌游嘉年华,玩家048,4,胜,118
2026-03-31,桌游嘉年华,玩家004,4,负,118
2026-03-31,桌游嘉年华,玩家006,4,胜,118
2026-03-31,桌游嘉年华,玩家040,4,平,118
2026-03-31,桌游嘉年华,玩家006,1,负,44
